"logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein"
-0.459481864219008,19.7176625482038,-7.35835344369376,0.000289920508248105,0.0140128245653251,0.960508899651132,"HNRNPR"
0.463337453554967,17.4654698317693,7.29101278896022,0.000305195903929772,0.0145644121242435,0.907014006528447,"EXOSC10"
0.511700670125087,18.0087411162994,7.21290437721411,0.000324083311849488,0.0148669584649433,0.844370512620539,"C8orf33"
-0.756268026453778,17.2236238907434,-7.20675511926602,0.000325626319779835,0.0148669584649433,0.839411402458841,"TRMT6"
-0.459559735576654,18.8172469369357,-7.20110329058229,0.000327051942450227,0.0148669584649433,0.834849906940363,"DDX6"
0.544877384329929,19.556989207998,7.20008445284302,0.000327309695647294,0.0148669584649433,0.834027259166429,"PRMT5"
-0.460433061546766,20.6713343666157,-7.17295462673204,0.000334259632649609,0.0150018906558218,0.812080974537747,"HADHA"
-1.07033393201079,15.1723606125446,-7.12269413010384,0.000347586947726919,0.015416503446241,0.771215503565903,"FARS2"
0.479878551541752,20.4846881658816,7.04742203109181,0.00036870201346102,0.0159800436885781,0.709504127011962,"REPS1"
0.823776677864615,16.7299365173499,7.04601602382619,0.000369110177530803,0.0159800436885781,0.708345563289648,"CHLSN"
0.453246482330822,18.6565611322656,7.01464484115112,0.000378353282552278,0.0159800436885781,0.682439192198312,"HIRA"
-0.537762671477541,17.6135352745021,-7.009625482215,0.000379856648355243,0.0159800436885781,0.678284191206334,"LSM14B"
0.459175671602996,20.813433829665,7.00420961839402,0.000381486454103987,0.0159800436885781,0.673797861840427,"AP2M1"
0.539827624845351,19.8863601469512,6.97128673712946,0.000391568099741699,0.016222106989299,0.64645610705174,"RPL12"
