"logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein"
1.26589526685432,13.7189248173078,2.33436700692985,0.0509717590500116,0.221075187507608,-4.28382500432883,"LMNB1"
-2.81641937042552,13.9948512257198,-2.31353381866128,0.0525870234722788,0.225459307530574,-4.31429337138517,"SF3B2"
0.37248914222703,15.901635602794,2.29528395709227,0.0539134730305005,0.228519607277008,-4.34001638149562,"DDX10"
-0.473772406394035,14.9195215640119,-2.28680740788786,0.0546037165448831,0.22884478956451,-4.35240589189154,"ANKRD17"
0.267965053503076,16.6378806645809,2.27718438881574,0.055334200877698,0.229329521415348,-4.36602292135375,"IFI16"
-1.34353435615479,14.1405166500921,-2.26470382463461,0.056578795147189,0.2296013479048,-4.38557124159942,"PSME3"
-0.376352020567012,16.3348203812958,-2.26408974357417,0.0566308954617738,0.2296013479048,-4.3864663014916,"DSP"
-1.33878622054483,14.1917827258535,-2.23568141972729,0.05909468767312,0.234980091395794,-4.42783371664683,"RCC2"
0.438396475938184,15.3734170794887,2.22233983908823,0.0602886915631232,0.234980091395794,-4.44723342051877,"FBL"
0.394040496608945,16.084911378112,2.20933739384325,0.06147564351218,0.234980091395794,-4.4661217629576,"HNRNPK"
1.43319440640813,13.8767760827277,2.20873589304384,0.061531116318087,0.234980091395794,-4.46699510077261,"TOX"
0.491098760448416,17.1604087562478,2.20862690751661,0.0615411727675319,0.234980091395794,-4.46715333596605,"RPL37A"
0.30993223529433,17.7220668174237,2.20650392059697,0.0617373966669914,0.234980091395794,-4.4702354193204,"RPL28"
-0.485586082675134,15.4100131249709,-2.19181235743593,0.0631126002313812,0.237787877639446,-4.49155015150148,"EIF4A3"
0.576039456163834,16.6791161313777,2.15255062849645,0.0669399116693254,0.248197877509174,-4.54838464588152,"RPS23"
0.311791417562176,20.7019023671498,2.1499010029896,0.0672063957866664,0.248197877509174,-4.55221316212819,"EIF2S3"
0.402933268839121,17.4487868355085,2.13253422994829,0.068979408397755,0.251413864798858,-4.57728364700227,"RPL19"
-0.310077766626765,16.967402779778,-2.1268832921172,0.0694252763385586,0.251413864798858,-4.58476272892612,"ACACA"
0.824217416771269,13.826632620528,2.0992656465519,0.0723643180235089,0.259441367213625,-4.6245626100302,"DAD1"
-0.656183676535001,17.8875543978749,-2.09041328776553,0.0734752013795335,0.259441367213625,-4.63791190758616,"H1-2"
1.51063584655082,13.8175634717675,2.0863149428965,0.0739278613571797,0.259441367213625,-4.6437968680495,"XRCC6"
-1.68472639057999,14.1088831778681,-2.08184961250392,0.0744241991738817,0.259441367213625,-4.65020581992976,"PDHX"
-0.397958682673927,17.3648095037044,-2.07198094782285,0.075532867409413,0.259989176596796,-4.66435883516552,"SMN1"
-0.492957542403445,17.0651791599954,-2.06808184918254,0.0759753894076429,0.259989176596796,-4.66994637160813,"CCDC86"
-0.513209284673035,15.07399973395,-2.04674455855713,0.0784427743960973,0.264438322450193,-4.7004790073914,"TUFM"
-1.49822832656388,14.2516270559714,-2.04420788226023,0.078741317894655,0.264438322450193,-4.70410376536286,"THOC3"
0.482571821389246,16.7349253049266,2.03862442123199,0.079402391727672,0.264438322450193,-4.71207828686642,"H1-10"
-0.288931865497362,15.2090175272978,-2.03068906685326,0.0801349031016826,0.264516096079005,-4.72261111599186,"NAT10"
-0.813834595897914,14.1645029712383,-2.01680150652604,0.0820390275951704,0.264911074798011,-4.74319389015082,"ANKHD1"
0.774797402915397,15.5814493290469,2.01446904883968,0.0823258776620159,0.264911074798011,-4.74651447926206,"RPL11"
-0.645328413583522,16.143385040296,-2.01398756874158,0.0823852136101053,0.264911074798011,-4.74719981101176,"GAPDH"
-1.56762989435232,14.4649058921228,-2.00597399207046,0.0833789696187551,0.265815005707655,-4.7585999163629,"TFRC"
-1.90635464689665,13.9288752195914,-1.99943436120139,0.0841986552581422,0.266153376366839,-4.7678942791598,"MED14"
1.62898914391259,13.9911573101734,1.99173867297344,0.085173369965889,0.266971991573753,-4.77882125173508,"RAB11A"
0.203340575847442,18.5054074109947,1.97176159209652,0.087535252298732,0.272088742561892,-4.80645552646465,"SRP72"
0.288824636930631,18.0644392496599,1.96426306715526,0.0887443440742923,0.273567275534802,-4.81773867478525,"RPS13"
-0.283967380516977,15.7151962976318,-1.94682085246933,0.0908650840289782,0.27780882248204,-4.84173402392245,"CLTC"
1.01603732924449,13.4957523490403,1.94071414895785,0.0919210488956553,0.278331966868082,-4.85097150857005,"AKAP13"
-0.378664000392959,14.9343367864754,-1.93297490325303,0.0927904163735716,0.278331966868082,-4.86132683519716,"RPS9"
0.314248766462466,15.8909454862228,1.92453066706316,0.0940178943953258,0.278331966868082,-4.87334349739735,"IQGAP1"
